species	species_loc	hg19_loc_original	hg19_loc	nh/h_ratio
gorGor3	chr5:37774358-37774360	chr17:44351685-44351687	chr17:65979136-65979138	0.4
gorGor3	chr5:37774358-37774360	chr17:44351685-44351687	chr17_ctg5_hap1:514282-514284	0.4
gorGor3	chr5:37774358-37774360	chr17:44351685-44351687	chr17_ctg5_hap1:1218691-1218693	0.4
gorGor3	chr5:37774358-37774360	chr17:44351685-44351687	chr17_ctg5_hap1:1255691-1255693	0.4
gorGor3	chr5:15565669-15565671	chr17:44353884-44353886	chr17:44353884-44353886	0.4
gorGor3	chr5:15565669-15565671	chr17:44353884-44353886	chr17:65977547-65977549	0.4
gorGor3	chr5:15565669-15565671	chr17:44353884-44353886	chr17_ctg5_hap1:512086-512088	0.4
gorGor3	chr5:15565669-15565671	chr17:44353884-44353886	chr17_ctg5_hap1:1220884-1220886	0.4
gorGor3	chr5:15565669-15565671	chr17:44353884-44353886	chr17_ctg5_hap1:1253498-1253500	0.4
gorGor3	chr5:37772173-37772175	chr17:44353884-44353886	chr17:44353884-44353886	0.4
gorGor3	chr5:37772173-37772175	chr17:44353884-44353886	chr17:65977547-65977549	0.4
gorGor3	chr5:37772173-37772175	chr17:44353884-44353886	chr17_ctg5_hap1:512086-512088	0.4
gorGor3	chr5:37772173-37772175	chr17:44353884-44353886	chr17_ctg5_hap1:1220884-1220886	0.4
gorGor3	chr5:37772173-37772175	chr17:44353884-44353886	chr17_ctg5_hap1:1253498-1253500	0.4
gorGor3	chr21:21621701-21621702	chr21:34635052-34635054	chr21:34635052-34635053	1.0
gorGor3	chr21:21621703-21621704	chr21:34635052-34635054	chr21:34635053-34635054	1.0
gorGor3	chr3:47091453-47091455	chr3:45916546-45916548	chr3:45916546-45916548	2.0
gorGor3	chr3:47129402-47129404	chr3:45916546-45916548	chr3:45916546-45916548	2.0
gorGor3	chr3:47075398-47075400	chr3:45960419-45960421	chr3:45960419-45960421	2.0
gorGor3	chr3:47145457-47145459	chr3:45960419-45960421	chr3:45960419-45960421	2.0
gorGor3	chr1:93594666-93594668	chr3:51933177-51933179	chr1:91675431-91675433	0.9285714285714286
gorGor3	chr1:93594666-93594668	chr3:51933177-51933179	chr2:119708415-119708417	0.9285714285714286
gorGor3	chr1:93594666-93594668	chr3:51933177-51933179	chr3:51933177-51933179	0.9285714285714286
gorGor3	chr1:93594666-93594668	chr3:51933177-51933179	chr4:42318963-42318965	0.9285714285714286
gorGor3	chr1:93594666-93594668	chr3:51933177-51933179	chr6:66971049-66971051	0.9285714285714286
gorGor3	chr1:93594666-93594668	chr3:51933177-51933179	chr7:94509445-94509447	0.9285714285714286
gorGor3	chr1:93594666-93594668	chr3:51933177-51933179	chrX:65150377-65150379	0.9285714285714286
gorGor3	chr1:93594666-93594668	chr3:51933177-51933179	chrX:108483157-108483159	0.9285714285714286
gorGor3	chr1:93594666-93594668	chr3:51933177-51933179	chrX:138936582-138936584	0.9285714285714286
gorGor3	chr1:93594666-93594668	chr3:51933177-51933179	chr11:100618756-100618758	0.9285714285714286
gorGor3	chr1:93594666-93594668	chr3:51933177-51933179	chrY:21201492-21201494	0.9285714285714286
gorGor3	chr1:93594666-93594668	chr3:51933177-51933179	chr19:20483334-20483336	0.9285714285714286
gorGor3	chr1:93594666-93594668	chr3:51933177-51933179	chr19:53170448-53170450	0.9285714285714286
gorGor3	chr1:93594666-93594668	chr3:51933177-51933179	chr21:37478971-37478973	0.9285714285714286
gorGor3	chr19:20781758-20781760	chr3:51933177-51933179	chr1:91675431-91675433	0.9285714285714286
gorGor3	chr19:20781758-20781760	chr3:51933177-51933179	chr2:119708415-119708417	0.9285714285714286
gorGor3	chr19:20781758-20781760	chr3:51933177-51933179	chr3:51933177-51933179	0.9285714285714286
gorGor3	chr19:20781758-20781760	chr3:51933177-51933179	chr4:42318963-42318965	0.9285714285714286
gorGor3	chr19:20781758-20781760	chr3:51933177-51933179	chr6:66971049-66971051	0.9285714285714286
gorGor3	chr19:20781758-20781760	chr3:51933177-51933179	chr7:94509445-94509447	0.9285714285714286
gorGor3	chr19:20781758-20781760	chr3:51933177-51933179	chrX:65150377-65150379	0.9285714285714286
gorGor3	chr19:20781758-20781760	chr3:51933177-51933179	chrX:108483157-108483159	0.9285714285714286
gorGor3	chr19:20781758-20781760	chr3:51933177-51933179	chrX:138936582-138936584	0.9285714285714286
gorGor3	chr19:20781758-20781760	chr3:51933177-51933179	chr11:100618756-100618758	0.9285714285714286
gorGor3	chr19:20781758-20781760	chr3:51933177-51933179	chrY:21201492-21201494	0.9285714285714286
gorGor3	chr19:20781758-20781760	chr3:51933177-51933179	chr19:20483334-20483336	0.9285714285714286
gorGor3	chr19:20781758-20781760	chr3:51933177-51933179	chr19:53170448-53170450	0.9285714285714286
gorGor3	chr19:20781758-20781760	chr3:51933177-51933179	chr21:37478971-37478973	0.9285714285714286
gorGor3	chr19:50078536-50078538	chr3:51933177-51933179	chr1:91675431-91675433	0.9285714285714286
gorGor3	chr19:50078536-50078538	chr3:51933177-51933179	chr2:119708415-119708417	0.9285714285714286
gorGor3	chr19:50078536-50078538	chr3:51933177-51933179	chr3:51933177-51933179	0.9285714285714286
gorGor3	chr19:50078536-50078538	chr3:51933177-51933179	chr4:42318963-42318965	0.9285714285714286
gorGor3	chr19:50078536-50078538	chr3:51933177-51933179	chr6:66971049-66971051	0.9285714285714286
gorGor3	chr19:50078536-50078538	chr3:51933177-51933179	chr7:94509445-94509447	0.9285714285714286
gorGor3	chr19:50078536-50078538	chr3:51933177-51933179	chrX:65150377-65150379	0.9285714285714286
gorGor3	chr19:50078536-50078538	chr3:51933177-51933179	chrX:108483157-108483159	0.9285714285714286
gorGor3	chr19:50078536-50078538	chr3:51933177-51933179	chrX:138936582-138936584	0.9285714285714286
gorGor3	chr19:50078536-50078538	chr3:51933177-51933179	chr11:100618756-100618758	0.9285714285714286
gorGor3	chr19:50078536-50078538	chr3:51933177-51933179	chrY:21201492-21201494	0.9285714285714286
gorGor3	chr19:50078536-50078538	chr3:51933177-51933179	chr19:20483334-20483336	0.9285714285714286
gorGor3	chr19:50078536-50078538	chr3:51933177-51933179	chr19:53170448-53170450	0.9285714285714286
gorGor3	chr19:50078536-50078538	chr3:51933177-51933179	chr21:37478971-37478973	0.9285714285714286
gorGor3	chr19:50092591-50092593	chr3:51933177-51933179	chr1:91675431-91675433	0.9285714285714286
gorGor3	chr19:50092591-50092593	chr3:51933177-51933179	chr2:119708415-119708417	0.9285714285714286
gorGor3	chr19:50092591-50092593	chr3:51933177-51933179	chr3:51933177-51933179	0.9285714285714286
gorGor3	chr19:50092591-50092593	chr3:51933177-51933179	chr4:42318963-42318965	0.9285714285714286
gorGor3	chr19:50092591-50092593	chr3:51933177-51933179	chr6:66971049-66971051	0.9285714285714286
gorGor3	chr19:50092591-50092593	chr3:51933177-51933179	chr7:94509445-94509447	0.9285714285714286
gorGor3	chr19:50092591-50092593	chr3:51933177-51933179	chrX:65150377-65150379	0.9285714285714286
gorGor3	chr19:50092591-50092593	chr3:51933177-51933179	chrX:108483157-108483159	0.9285714285714286
gorGor3	chr19:50092591-50092593	chr3:51933177-51933179	chrX:138936582-138936584	0.9285714285714286
gorGor3	chr19:50092591-50092593	chr3:51933177-51933179	chr11:100618756-100618758	0.9285714285714286
gorGor3	chr19:50092591-50092593	chr3:51933177-51933179	chrY:21201492-21201494	0.9285714285714286
gorGor3	chr19:50092591-50092593	chr3:51933177-51933179	chr19:20483334-20483336	0.9285714285714286
gorGor3	chr19:50092591-50092593	chr3:51933177-51933179	chr19:53170448-53170450	0.9285714285714286
gorGor3	chr19:50092591-50092593	chr3:51933177-51933179	chr21:37478971-37478973	0.9285714285714286
gorGor3	chr21:24556664-24556666	chr3:51933177-51933179	chr1:91675431-91675433	0.9285714285714286
gorGor3	chr21:24556664-24556666	chr3:51933177-51933179	chr2:119708415-119708417	0.9285714285714286
gorGor3	chr21:24556664-24556666	chr3:51933177-51933179	chr3:51933177-51933179	0.9285714285714286
gorGor3	chr21:24556664-24556666	chr3:51933177-51933179	chr4:42318963-42318965	0.9285714285714286
gorGor3	chr21:24556664-24556666	chr3:51933177-51933179	chr6:66971049-66971051	0.9285714285714286
gorGor3	chr21:24556664-24556666	chr3:51933177-51933179	chr7:94509445-94509447	0.9285714285714286
gorGor3	chr21:24556664-24556666	chr3:51933177-51933179	chrX:65150377-65150379	0.9285714285714286
gorGor3	chr21:24556664-24556666	chr3:51933177-51933179	chrX:108483157-108483159	0.9285714285714286
gorGor3	chr21:24556664-24556666	chr3:51933177-51933179	chrX:138936582-138936584	0.9285714285714286
gorGor3	chr21:24556664-24556666	chr3:51933177-51933179	chr11:100618756-100618758	0.9285714285714286
gorGor3	chr21:24556664-24556666	chr3:51933177-51933179	chrY:21201492-21201494	0.9285714285714286
gorGor3	chr21:24556664-24556666	chr3:51933177-51933179	chr19:20483334-20483336	0.9285714285714286
gorGor3	chr21:24556664-24556666	chr3:51933177-51933179	chr19:53170448-53170450	0.9285714285714286
gorGor3	chr21:24556664-24556666	chr3:51933177-51933179	chr21:37478971-37478973	0.9285714285714286
gorGor3	chr2B:5761724-5761726	chr3:51933177-51933179	chr1:91675431-91675433	0.9285714285714286
gorGor3	chr2B:5761724-5761726	chr3:51933177-51933179	chr2:119708415-119708417	0.9285714285714286
gorGor3	chr2B:5761724-5761726	chr3:51933177-51933179	chr3:51933177-51933179	0.9285714285714286
gorGor3	chr2B:5761724-5761726	chr3:51933177-51933179	chr4:42318963-42318965	0.9285714285714286
gorGor3	chr2B:5761724-5761726	chr3:51933177-51933179	chr6:66971049-66971051	0.9285714285714286
gorGor3	chr2B:5761724-5761726	chr3:51933177-51933179	chr7:94509445-94509447	0.9285714285714286
gorGor3	chr2B:5761724-5761726	chr3:51933177-51933179	chrX:65150377-65150379	0.9285714285714286
gorGor3	chr2B:5761724-5761726	chr3:51933177-51933179	chrX:108483157-108483159	0.9285714285714286
gorGor3	chr2B:5761724-5761726	chr3:51933177-51933179	chrX:138936582-138936584	0.9285714285714286
gorGor3	chr2B:5761724-5761726	chr3:51933177-51933179	chr11:100618756-100618758	0.9285714285714286
gorGor3	chr2B:5761724-5761726	chr3:51933177-51933179	chrY:21201492-21201494	0.9285714285714286
gorGor3	chr2B:5761724-5761726	chr3:51933177-51933179	chr19:20483334-20483336	0.9285714285714286
gorGor3	chr2B:5761724-5761726	chr3:51933177-51933179	chr19:53170448-53170450	0.9285714285714286
gorGor3	chr2B:5761724-5761726	chr3:51933177-51933179	chr21:37478971-37478973	0.9285714285714286
gorGor3	chr3:53238907-53238909	chr3:51933177-51933179	chr1:91675431-91675433	0.9285714285714286
gorGor3	chr3:53238907-53238909	chr3:51933177-51933179	chr2:119708415-119708417	0.9285714285714286
gorGor3	chr3:53238907-53238909	chr3:51933177-51933179	chr3:51933177-51933179	0.9285714285714286
gorGor3	chr3:53238907-53238909	chr3:51933177-51933179	chr4:42318963-42318965	0.9285714285714286
gorGor3	chr3:53238907-53238909	chr3:51933177-51933179	chr6:66971049-66971051	0.9285714285714286
gorGor3	chr3:53238907-53238909	chr3:51933177-51933179	chr7:94509445-94509447	0.9285714285714286
gorGor3	chr3:53238907-53238909	chr3:51933177-51933179	chrX:65150377-65150379	0.9285714285714286
gorGor3	chr3:53238907-53238909	chr3:51933177-51933179	chrX:108483157-108483159	0.9285714285714286
gorGor3	chr3:53238907-53238909	chr3:51933177-51933179	chrX:138936582-138936584	0.9285714285714286
gorGor3	chr3:53238907-53238909	chr3:51933177-51933179	chr11:100618756-100618758	0.9285714285714286
gorGor3	chr3:53238907-53238909	chr3:51933177-51933179	chrY:21201492-21201494	0.9285714285714286
gorGor3	chr3:53238907-53238909	chr3:51933177-51933179	chr19:20483334-20483336	0.9285714285714286
gorGor3	chr3:53238907-53238909	chr3:51933177-51933179	chr19:53170448-53170450	0.9285714285714286
gorGor3	chr3:53238907-53238909	chr3:51933177-51933179	chr21:37478971-37478973	0.9285714285714286
gorGor3	chr4:42730983-42730985	chr3:51933177-51933179	chr1:91675431-91675433	0.9285714285714286
gorGor3	chr4:42730983-42730985	chr3:51933177-51933179	chr2:119708415-119708417	0.9285714285714286
gorGor3	chr4:42730983-42730985	chr3:51933177-51933179	chr3:51933177-51933179	0.9285714285714286
gorGor3	chr4:42730983-42730985	chr3:51933177-51933179	chr4:42318963-42318965	0.9285714285714286
gorGor3	chr4:42730983-42730985	chr3:51933177-51933179	chr6:66971049-66971051	0.9285714285714286
gorGor3	chr4:42730983-42730985	chr3:51933177-51933179	chr7:94509445-94509447	0.9285714285714286
gorGor3	chr4:42730983-42730985	chr3:51933177-51933179	chrX:65150377-65150379	0.9285714285714286
gorGor3	chr4:42730983-42730985	chr3:51933177-51933179	chrX:108483157-108483159	0.9285714285714286
gorGor3	chr4:42730983-42730985	chr3:51933177-51933179	chrX:138936582-138936584	0.9285714285714286
gorGor3	chr4:42730983-42730985	chr3:51933177-51933179	chr11:100618756-100618758	0.9285714285714286
gorGor3	chr4:42730983-42730985	chr3:51933177-51933179	chrY:21201492-21201494	0.9285714285714286
gorGor3	chr4:42730983-42730985	chr3:51933177-51933179	chr19:20483334-20483336	0.9285714285714286
gorGor3	chr4:42730983-42730985	chr3:51933177-51933179	chr19:53170448-53170450	0.9285714285714286
gorGor3	chr4:42730983-42730985	chr3:51933177-51933179	chr21:37478971-37478973	0.9285714285714286
gorGor3	chr4:63550039-63550041	chr3:51933177-51933179	chr1:91675431-91675433	0.9285714285714286
gorGor3	chr4:63550039-63550041	chr3:51933177-51933179	chr2:119708415-119708417	0.9285714285714286
gorGor3	chr4:63550039-63550041	chr3:51933177-51933179	chr3:51933177-51933179	0.9285714285714286
gorGor3	chr4:63550039-63550041	chr3:51933177-51933179	chr4:42318963-42318965	0.9285714285714286
gorGor3	chr4:63550039-63550041	chr3:51933177-51933179	chr6:66971049-66971051	0.9285714285714286
gorGor3	chr4:63550039-63550041	chr3:51933177-51933179	chr7:94509445-94509447	0.9285714285714286
gorGor3	chr4:63550039-63550041	chr3:51933177-51933179	chrX:65150377-65150379	0.9285714285714286
gorGor3	chr4:63550039-63550041	chr3:51933177-51933179	chrX:108483157-108483159	0.9285714285714286
gorGor3	chr4:63550039-63550041	chr3:51933177-51933179	chrX:138936582-138936584	0.9285714285714286
gorGor3	chr4:63550039-63550041	chr3:51933177-51933179	chr11:100618756-100618758	0.9285714285714286
gorGor3	chr4:63550039-63550041	chr3:51933177-51933179	chrY:21201492-21201494	0.9285714285714286
gorGor3	chr4:63550039-63550041	chr3:51933177-51933179	chr19:20483334-20483336	0.9285714285714286
gorGor3	chr4:63550039-63550041	chr3:51933177-51933179	chr19:53170448-53170450	0.9285714285714286
gorGor3	chr4:63550039-63550041	chr3:51933177-51933179	chr21:37478971-37478973	0.9285714285714286
gorGor3	chr7:92153160-92153162	chr3:51933177-51933179	chr1:91675431-91675433	0.9285714285714286
gorGor3	chr7:92153160-92153162	chr3:51933177-51933179	chr2:119708415-119708417	0.9285714285714286
gorGor3	chr7:92153160-92153162	chr3:51933177-51933179	chr3:51933177-51933179	0.9285714285714286
gorGor3	chr7:92153160-92153162	chr3:51933177-51933179	chr4:42318963-42318965	0.9285714285714286
gorGor3	chr7:92153160-92153162	chr3:51933177-51933179	chr6:66971049-66971051	0.9285714285714286
gorGor3	chr7:92153160-92153162	chr3:51933177-51933179	chr7:94509445-94509447	0.9285714285714286
gorGor3	chr7:92153160-92153162	chr3:51933177-51933179	chrX:65150377-65150379	0.9285714285714286
gorGor3	chr7:92153160-92153162	chr3:51933177-51933179	chrX:108483157-108483159	0.9285714285714286
gorGor3	chr7:92153160-92153162	chr3:51933177-51933179	chrX:138936582-138936584	0.9285714285714286
gorGor3	chr7:92153160-92153162	chr3:51933177-51933179	chr11:100618756-100618758	0.9285714285714286
gorGor3	chr7:92153160-92153162	chr3:51933177-51933179	chrY:21201492-21201494	0.9285714285714286
gorGor3	chr7:92153160-92153162	chr3:51933177-51933179	chr19:20483334-20483336	0.9285714285714286
gorGor3	chr7:92153160-92153162	chr3:51933177-51933179	chr19:53170448-53170450	0.9285714285714286
gorGor3	chr7:92153160-92153162	chr3:51933177-51933179	chr21:37478971-37478973	0.9285714285714286
gorGor3	chrX:63146019-63146021	chr3:51933177-51933179	chr1:91675431-91675433	0.9285714285714286
gorGor3	chrX:63146019-63146021	chr3:51933177-51933179	chr2:119708415-119708417	0.9285714285714286
gorGor3	chrX:63146019-63146021	chr3:51933177-51933179	chr3:51933177-51933179	0.9285714285714286
gorGor3	chrX:63146019-63146021	chr3:51933177-51933179	chr4:42318963-42318965	0.9285714285714286
gorGor3	chrX:63146019-63146021	chr3:51933177-51933179	chr6:66971049-66971051	0.9285714285714286
gorGor3	chrX:63146019-63146021	chr3:51933177-51933179	chr7:94509445-94509447	0.9285714285714286
gorGor3	chrX:63146019-63146021	chr3:51933177-51933179	chrX:65150377-65150379	0.9285714285714286
gorGor3	chrX:63146019-63146021	chr3:51933177-51933179	chrX:108483157-108483159	0.9285714285714286
gorGor3	chrX:63146019-63146021	chr3:51933177-51933179	chrX:138936582-138936584	0.9285714285714286
gorGor3	chrX:63146019-63146021	chr3:51933177-51933179	chr11:100618756-100618758	0.9285714285714286
gorGor3	chrX:63146019-63146021	chr3:51933177-51933179	chrY:21201492-21201494	0.9285714285714286
gorGor3	chrX:63146019-63146021	chr3:51933177-51933179	chr19:20483334-20483336	0.9285714285714286
gorGor3	chrX:63146019-63146021	chr3:51933177-51933179	chr19:53170448-53170450	0.9285714285714286
gorGor3	chrX:63146019-63146021	chr3:51933177-51933179	chr21:37478971-37478973	0.9285714285714286
gorGor3	chrX:106608509-106608511	chr3:51933177-51933179	chr1:91675431-91675433	0.9285714285714286
gorGor3	chrX:106608509-106608511	chr3:51933177-51933179	chr2:119708415-119708417	0.9285714285714286
gorGor3	chrX:106608509-106608511	chr3:51933177-51933179	chr3:51933177-51933179	0.9285714285714286
gorGor3	chrX:106608509-106608511	chr3:51933177-51933179	chr4:42318963-42318965	0.9285714285714286
gorGor3	chrX:106608509-106608511	chr3:51933177-51933179	chr6:66971049-66971051	0.9285714285714286
gorGor3	chrX:106608509-106608511	chr3:51933177-51933179	chr7:94509445-94509447	0.9285714285714286
gorGor3	chrX:106608509-106608511	chr3:51933177-51933179	chrX:65150377-65150379	0.9285714285714286
gorGor3	chrX:106608509-106608511	chr3:51933177-51933179	chrX:108483157-108483159	0.9285714285714286
gorGor3	chrX:106608509-106608511	chr3:51933177-51933179	chrX:138936582-138936584	0.9285714285714286
gorGor3	chrX:106608509-106608511	chr3:51933177-51933179	chr11:100618756-100618758	0.9285714285714286
gorGor3	chrX:106608509-106608511	chr3:51933177-51933179	chrY:21201492-21201494	0.9285714285714286
gorGor3	chrX:106608509-106608511	chr3:51933177-51933179	chr19:20483334-20483336	0.9285714285714286
gorGor3	chrX:106608509-106608511	chr3:51933177-51933179	chr19:53170448-53170450	0.9285714285714286
gorGor3	chrX:106608509-106608511	chr3:51933177-51933179	chr21:37478971-37478973	0.9285714285714286
gorGor3	chrX:137521753-137521755	chr3:51933177-51933179	chr1:91675431-91675433	0.9285714285714286
gorGor3	chrX:137521753-137521755	chr3:51933177-51933179	chr2:119708415-119708417	0.9285714285714286
gorGor3	chrX:137521753-137521755	chr3:51933177-51933179	chr3:51933177-51933179	0.9285714285714286
gorGor3	chrX:137521753-137521755	chr3:51933177-51933179	chr4:42318963-42318965	0.9285714285714286
gorGor3	chrX:137521753-137521755	chr3:51933177-51933179	chr6:66971049-66971051	0.9285714285714286
gorGor3	chrX:137521753-137521755	chr3:51933177-51933179	chr7:94509445-94509447	0.9285714285714286
gorGor3	chrX:137521753-137521755	chr3:51933177-51933179	chrX:65150377-65150379	0.9285714285714286
gorGor3	chrX:137521753-137521755	chr3:51933177-51933179	chrX:108483157-108483159	0.9285714285714286
gorGor3	chrX:137521753-137521755	chr3:51933177-51933179	chrX:138936582-138936584	0.9285714285714286
gorGor3	chrX:137521753-137521755	chr3:51933177-51933179	chr11:100618756-100618758	0.9285714285714286
gorGor3	chrX:137521753-137521755	chr3:51933177-51933179	chrY:21201492-21201494	0.9285714285714286
gorGor3	chrX:137521753-137521755	chr3:51933177-51933179	chr19:20483334-20483336	0.9285714285714286
gorGor3	chrX:137521753-137521755	chr3:51933177-51933179	chr19:53170448-53170450	0.9285714285714286
gorGor3	chrX:137521753-137521755	chr3:51933177-51933179	chr21:37478971-37478973	0.9285714285714286
gorGor3	chr3:100786201-100786203	chr3:101478530-101478532	chr3:101478530-101478532	3.0
gorGor3	chr3:100788442-100788444	chr3:101478530-101478532	chr3:101478530-101478532	3.0
gorGor3	chr3:100804629-100804631	chr3:101478530-101478532	chr3:101478530-101478532	3.0
gorGor3	chr4:77327795-77327797	chr4:69656845-69656847	chr4:69646752-69646754	0.4
gorGor3	chr4:77327795-77327797	chr4:69656845-69656847	chr4:69656845-69656847	0.4
gorGor3	chr4:77327795-77327797	chr4:69656845-69656847	chr4:69791879-69791881	0.4
